Jaar indiening,Project Besluit VVO Type,Gebouw Functie kort,Handeling,[Project Indiening DatumautoCalendarQuarter],Aantal projecten,Aantal gebouwen,Aantal gebouwen (met gebouwinfo),Aantal wooneenheden,Aantal (studenten)kamers,Nuttige woonoppervlakte (m²),Nuttige oppervlakte kamerwoningen (m²),Bovengronds nuttige oppervlakte (m²),Bovengronds grond oppervlakte (m²),Gesloopte oppervlakte (m²),Gesloopte volume (m³),Date
2022,Gemeente,-,-,Q2,2241,46389,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-04-01
2022,-,-,-,Q2,692,12253,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-04-01
2022,-,-,Sloop,Q2,526,880,880,0,0,0.0,0,0.0,0.0,342217.45,1988383.69,2022-04-01
2022,Provincie,-,Sloop,Q2,271,495,495,0,0,0.0,0,0.0,0.0,1251739.45,2470033.85,2022-04-01
2022,Provincie,-,-,Q2,83,4279,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-04-01
2022,Vlaamse Overheid,-,Sloop,Q2,19,27,27,0,0,0.0,0,0.0,0.0,10277.3,55390.46,2022-04-01
2022,RVVB,-,Sloop,Q2,19,27,27,0,0,0.0,0,0.0,0.0,8236.45,58113.38,2022-04-01
2022,Gemeente,-,Verbouwen of hergebruik,Q2,13,13,13,0,0,0.0,0,60793.08,18717.37,0.0,0.0,2022-04-01
2022,Gemeente,-,Nieuwbouw,Q2,11,20,20,0,0,0.0,0,64610.59,25182.1,0.0,0.0,2022-04-01
2022,RVVB,-,-,Q2,9,509,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-04-01
2022,-,-,Nieuwbouw,Q2,4,4,4,0,0,0.0,0,21126.98,6772.0,0.0,0.0,2022-04-01
2022,RVVB,-,Nieuwbouw,Q2,2,2,2,0,0,0.0,0,11664.38,3881.78,0.0,0.0,2022-04-01
2022,-,-,Verbouwen of hergebruik,Q2,2,2,2,0,0,0.0,0,2513.24,1030.53,0.0,0.0,2022-04-01
2022,Vlaamse Overheid,-,-,Q2,0,25,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-04-01
2022,Gemeente,-,Sloop,Q3,2102,3322,3322,0,0,0.0,0,0.0,0.0,903326.55,4559666.73,2022-07-01
2022,Gemeente,-,-,Q3,1925,40018,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-07-01
2022,-,-,-,Q3,583,13428,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-07-01
2022,-,-,Sloop,Q3,471,773,773,0,0,0.0,0,0.0,0.0,355180.52,2576282.61,2022-07-01
2022,Provincie,-,Sloop,Q3,247,455,455,0,0,0.0,0,0.0,0.0,267248.35,1939354.02,2022-07-01
2022,Provincie,-,-,Q3,58,3970,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-07-01
2022,Vlaamse Overheid,-,Sloop,Q3,14,17,17,0,0,0.0,0,0.0,0.0,18667.84,60367.11,2022-07-01
2022,RVVB,-,Sloop,Q3,11,17,17,0,0,0.0,0,0.0,0.0,4833.41,32437.11,2022-07-01
2022,Gemeente,-,Verbouwen of hergebruik,Q3,10,10,10,0,0,0.0,0,42245.53,16467.24,0.0,0.0,2022-07-01
2022,Gemeente,-,Nieuwbouw,Q3,7,9,9,0,0,0.0,0,17453.11,9068.46,0.0,0.0,2022-07-01
2022,-,-,Nieuwbouw,Q3,4,4,4,0,0,0.0,0,13981.5,4457.61,0.0,0.0,2022-07-01
2022,RVVB,-,-,Q3,3,409,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-07-01
2022,Vlaamse Overheid,-,-,Q3,1,19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-07-01
2022,RVVB,-,Nieuwbouw,Q3,1,1,1,0,0,0.0,0,5066.72,1923.42,0.0,0.0,2022-07-01
2022,Gemeente,-,Sloop,Q4,2794,4337,4337,0,0,0.0,0,0.0,0.0,1488292.09,8549228.68,2022-10-01
2022,Gemeente,-,-,Q4,2211,51289,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-10-01
2022,-,-,-,Q4,644,14102,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-10-01
2022,-,-,Sloop,Q4,609,1050,1050,0,0,0.0,0,0.0,0.0,359281.68,2276666.22,2022-10-01
2022,Provincie,-,Sloop,Q4,297,586,586,0,0,0.0,0,0.0,0.0,271698.45,1507254.61,2022-10-01
2022,Provincie,-,-,Q4,103,5225,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-10-01
2022,Vlaamse Overheid,-,Sloop,Q4,24,43,43,0,0,0.0,0,0.0,0.0,50824.68,271901.85,2022-10-01
2022,Gemeente,-,Nieuwbouw,Q4,10,11,11,0,0,0.0,0,50332.28,18608.53,0.0,0.0,2022-10-01
2022,Gemeente,-,Verbouwen of hergebruik,Q4,8,9,9,0,0,0.0,0,29723.34,11432.01,0.0,0.0,2022-10-01
2022,RVVB,-,Sloop,Q4,7,23,23,0,0,0.0,0,0.0,0.0,8464.53,32902.81,2022-10-01
2022,-,-,Nieuwbouw,Q4,6,6,6,0,0,0.0,0,38219.07,16569.0,0.0,0.0,2022-10-01
2022,RVVB,-,-,Q4,5,249,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-10-01
2022,-,-,Verbouwen of hergebruik,Q4,3,4,4,0,0,0.0,0,6147.24,3960.23,0.0,0.0,2022-10-01
2022,Provincie,-,Nieuwbouw,Q4,2,2,2,0,0,0.0,0,10763.1,6795.0,0.0,0.0,2022-10-01
2022,Vlaamse Overheid,-,-,Q4,0,37,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-10-01
2022,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,1,1,1,1,5,35.8,105,183.9,63.1,0.0,0.0,2022-07-01
2022,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,1,1,1,1,25,36.75,94,189.9,100.0,0.0,0.0,2022-10-01
2022,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q3,1,1,1,1,8,55.4,159,418.6,134.5,0.0,0.0,2022-07-01
2022,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q2,1,1,1,1,44,63.0,609,1297.0,1555.0,0.0,0.0,2022-04-01
2022,Provincie,meergezins- en kamerwoning,Nieuwbouw,Q4,1,1,1,1,23,63.6,226,390.7,170.2,0.0,0.0,2022-10-01
2022,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q2,1,1,1,1,0,159.0,0,159.29,182.04,0.0,0.0,2022-04-01
2022,Vlaamse Overheid,eengezinswoning,Verbouwen of hergebruik,Q2,1,1,1,1,0,213.38,0,213.38,161.32,0.0,0.0,2022-04-01
2022,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,2,2,2,3,19,214.0,479,862.6,365.8,0.0,0.0,2022-01-01
2022,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q1,1,1,1,1,0,280.74,0,280.74,196.5,0.0,0.0,2022-01-01
2022,RVVB,meergezinswoning,Verbouwen of hergebruik,Q2,1,1,1,3,0,324.68,0,372.85,158.43,0.0,0.0,2022-04-01
2022,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,3,3,3,14,19,468.67,339,1081.66,476.91,0.0,0.0,2022-07-01
2022,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,5,5,5,14,42,707.8,1059,2267.6,890.8,0.0,0.0,2022-04-01
2022,-,meergezins- en kamerwoning,Nieuwbouw,Q4,3,3,3,25,39,809.19,855,2423.59,505.87,0.0,0.0,2022-10-01
2022,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,5,5,5,25,55,1140.06,1776,3097.32,836.8,0.0,0.0,2022-10-01
2022,-,meergezins- en kamerwoning,Nieuwbouw,Q3,1,1,1,5,2,1199.2,55,412.4,236.8,0.0,0.0,2022-07-01
2022,RVVB,meergezinswoning,Verbouwen of hergebruik,Q4,4,4,4,13,0,1345.68,0,1745.14,754.32,0.0,0.0,2022-10-01
2022,RVVB,eengezinswoning,Verbouwen of hergebruik,Q4,6,8,8,7,0,1449.01,0,3658.8,3024.09,0.0,0.0,2022-10-01
2022,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,17,17,17,35,88,1488.53,2531,5195.28,2182.93,0.0,0.0,2022-01-01
2022,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,19,19,19,46,177,1665.93,9735,7210.86,2981.05,0.0,0.0,2022-07-01
2022,RVVB,eengezinswoning,Verbouwen of hergebruik,Q1,8,9,9,8,0,1726.4,0,2169.42,1461.55,0.0,0.0,2022-01-01
2022,RVVB,eengezinswoning,Verbouwen of hergebruik,Q2,8,10,10,10,0,1738.49,0,1744.49,1199.5,0.0,0.0,2022-04-01
2022,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,25,25,25,51,463,1863.38,9726,13825.11,5009.84,0.0,0.0,2022-04-01
2022,Vlaamse Overheid,meergezinswoning,Nieuwbouw,Q4,1,2,2,12,0,1890.6,0,1890.0,1188.0,0.0,0.0,2022-10-01
2022,RVVB,eengezinswoning,Nieuwbouw,Q2,5,11,11,11,0,1970.87,0,2080.52,1539.03,0.0,0.0,2022-04-01
2022,RVVB,eengezinswoning,Nieuwbouw,Q4,7,12,12,12,0,2059.29,0,2260.56,1290.02,0.0,0.0,2022-10-01
2022,RVVB,eengezinswoning,Verbouwen of hergebruik,Q3,10,12,12,12,0,2095.92,0,2054.62,1554.4,0.0,0.0,2022-07-01
2022,RVVB,meergezinswoning,Verbouwen of hergebruik,Q1,3,3,3,26,0,2615.12,0,3760.0,923.94,0.0,0.0,2022-01-01
2022,RVVB,eengezinswoning,Nieuwbouw,Q1,12,21,21,21,0,4381.22,0,4322.81,2924.09,0.0,0.0,2022-01-01
2022,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q4,2,3,3,67,204,4511.4,4667,11537.19,4508.49,0.0,0.0,2022-10-01
2022,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,29,29,29,96,1719,5918.37,8950,21140.15,7524.66,0.0,0.0,2022-10-01
2022,RVVB,meergezinswoning,Nieuwbouw,Q4,6,7,7,132,0,9317.37,0,17484.76,6428.98,0.0,0.0,2022-10-01
2022,RVVB,meergezinswoning,Nieuwbouw,Q3,10,12,12,149,0,13087.79,0,15327.08,5766.93,0.0,0.0,2022-07-01
2022,RVVB,meergezinswoning,Nieuwbouw,Q1,10,13,13,156,0,13347.28,0,15874.36,6151.13,0.0,0.0,2022-01-01
2022,Provincie,meergezinswoning,Verbouwen of hergebruik,Q1,50,53,53,261,0,22341.97,0,42802.33,25109.15,0.0,0.0,2022-01-01
2022,RVVB,eengezinswoning,Nieuwbouw,Q3,16,148,148,148,0,25737.7,0,25250.0,13224.4,0.0,0.0,2022-07-01
2022,Provincie,eengezinswoning,Verbouwen of hergebruik,Q1,127,149,150,139,0,30149.87,0,37663.78,26448.33,0.0,0.0,2022-01-01
2022,Provincie,eengezinswoning,Verbouwen of hergebruik,Q3,112,159,159,149,0,30881.91,0,84395.97,27457.9,0.0,0.0,2022-07-01
2022,Provincie,eengezinswoning,Verbouwen of hergebruik,Q2,118,166,166,157,0,32521.08,0,58758.92,46825.05,0.0,0.0,2022-04-01
2022,Provincie,eengezinswoning,Nieuwbouw,Q1,84,168,168,164,0,38334.7,0,32105.44,18541.41,0.0,0.0,2022-01-01
2022,RVVB,meergezinswoning,Nieuwbouw,Q2,14,16,16,328,0,41137.45,0,37188.73,9173.98,0.0,0.0,2022-04-01
2022,Provincie,meergezinswoning,Verbouwen of hergebruik,Q3,65,69,69,410,0,41364.23,0,84880.97,16469.38,0.0,0.0,2022-07-01
2022,Provincie,meergezinswoning,Verbouwen of hergebruik,Q4,61,63,63,285,0,49403.73,0,39109.75,22903.05,0.0,0.0,2022-10-01
2022,Provincie,eengezinswoning,Nieuwbouw,Q3,120,342,342,339,0,55811.14,0,59825.11,35263.67,0.0,0.0,2022-07-01
2022,Provincie,eengezinswoning,Nieuwbouw,Q2,117,370,370,366,0,60362.36,0,62037.73,36073.32,0.0,0.0,2022-04-01
2022,Provincie,eengezinswoning,Verbouwen of hergebruik,Q4,119,149,149,144,0,63270.48,0,43791.69,30270.28,0.0,0.0,2022-10-01
2022,Provincie,meergezinswoning,Verbouwen of hergebruik,Q2,66,72,72,500,0,64609.69,0,77300.62,24737.27,0.0,0.0,2022-04-01
2022,Provincie,eengezinswoning,Nieuwbouw,Q4,179,553,553,550,0,100304.4,0,106486.88,54456.7,0.0,0.0,2022-10-01
2022,Provincie,meergezinswoning,Nieuwbouw,Q1,69,92,92,815,0,108068.39,0,93741.72,38894.33,0.0,0.0,2022-01-01
2022,Provincie,meergezinswoning,Nieuwbouw,Q3,77,109,109,1351,0,124880.03,0,231249.31,59953.96,0.0,0.0,2022-07-01
2022,-,meergezinswoning,Verbouwen of hergebruik,Q2,200,209,210,855,0,125881.61,0,116670.17,51019.39,0.0,0.0,2022-04-01
2022,-,meergezinswoning,Verbouwen of hergebruik,Q1,166,173,174,684,0,138925.57,0,83404.97,56470.57,0.0,0.0,2022-01-01
2022,-,eengezinswoning,Verbouwen of hergebruik,Q4,677,734,738,671,0,141394.53,0,185629.21,122678.19,0.0,0.0,2022-10-01
2022,-,meergezinswoning,Verbouwen of hergebruik,Q4,221,226,226,954,0,152244.6,0,119814.62,47939.65,0.0,0.0,2022-10-01
2022,-,eengezinswoning,Verbouwen of hergebruik,Q3,593,659,661,604,0,168687.17,0,276219.56,98831.68,0.0,0.0,2022-07-01
2022,-,eengezinswoning,Nieuwbouw,Q2,370,973,973,966,0,170910.57,0,171258.64,135087.64,0.0,0.0,2022-04-01
2022,-,eengezinswoning,Verbouwen of hergebruik,Q2,619,701,701,644,0,175778.06,0,183926.41,205308.27,0.0,0.0,2022-04-01
2022,-,eengezinswoning,Nieuwbouw,Q1,273,866,866,855,0,190242.99,0,237880.15,101063.81,0.0,0.0,2022-01-01
2022,-,eengezinswoning,Nieuwbouw,Q4,389,1050,1050,1040,0,202279.13,0,232922.81,113153.36,0.0,0.0,2022-10-01
2022,-,meergezinswoning,Nieuwbouw,Q1,126,178,178,1842,0,203068.64,0,201489.94,78990.24,0.0,0.0,2022-01-01
2022,-,eengezinswoning,Nieuwbouw,Q3,344,1087,1087,1076,0,205416.03,0,230675.17,106823.84,0.0,0.0,2022-07-01
2022,-,eengezinswoning,Verbouwen of hergebruik,Q1,573,611,612,555,0,232111.22,0,190268.73,118383.83,0.0,0.0,2022-01-01
2022,Provincie,meergezinswoning,Nieuwbouw,Q2,80,100,100,1442,0,233307.02,0,156369.27,60189.83,0.0,0.0,2022-04-01
2022,-,meergezinswoning,Verbouwen of hergebruik,Q3,201,209,210,1362,0,241999.91,0,215429.52,73564.27,0.0,0.0,2022-07-01
2022,Provincie,meergezinswoning,Nieuwbouw,Q4,131,217,217,2341,0,242846.12,0,383140.96,110782.21,0.0,0.0,2022-10-01
2022,-,meergezinswoning,Nieuwbouw,Q2,162,232,232,2246,0,274182.57,0,428184.72,107286.94,0.0,0.0,2022-04-01
2022,-,meergezinswoning,Nieuwbouw,Q3,186,265,265,3110,0,321833.68,0,386400.89,213904.86,0.0,0.0,2022-07-01
2022,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q2,544,584,586,2839,0,328120.83,0,389489.39,157062.03,0.0,0.0,2022-04-01
2022,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q1,486,495,496,2104,0,334172.71,0,329705.19,168303.81,0.0,0.0,2022-01-01
2022,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q3,463,484,484,2465,0,334760.65,0,374774.12,138687.22,0.0,0.0,2022-07-01
2022,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q4,609,635,635,2726,0,346889.34,0,452202.89,182600.47,0.0,0.0,2022-10-01
2022,-,meergezinswoning,Nieuwbouw,Q4,210,298,298,3318,0,364701.68,0,750446.99,130342.75,0.0,0.0,2022-10-01
2022,Gemeente,meergezinswoning,Nieuwbouw,Q1,364,420,420,3283,0,404075.5,0,675105.27,150017.01,0.0,0.0,2022-01-01
2022,Gemeente,meergezinswoning,Nieuwbouw,Q3,414,516,516,4483,0,445840.92,0,552038.43,220661.24,0.0,0.0,2022-07-01
2022,Gemeente,meergezinswoning,Nieuwbouw,Q2,442,529,529,4686,0,547570.15,0,522472.04,215030.71,0.0,0.0,2022-04-01
2022,Gemeente,eengezinswoning,Nieuwbouw,Q1,2143,3331,3331,3289,0,683299.5,0,707510.64,447259.9,0.0,0.0,2022-01-01
2022,Gemeente,meergezinswoning,Nieuwbouw,Q4,555,761,761,6812,0,760173.18,0,1175912.6,415693.0,0.0,0.0,2022-10-01
2022,Gemeente,eengezinswoning,Nieuwbouw,Q3,2256,3677,3677,3637,0,774614.62,0,809930.24,469898.06,0.0,0.0,2022-07-01
2022,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q3,3618,3868,3873,3673,0,969246.37,0,932064.94,571015.71,0.0,0.0,2022-07-01
2022,Gemeente,eengezinswoning,Nieuwbouw,Q2,2726,4184,4187,4130,0,1038394.86,0,1276927.03,601044.7,0.0,0.0,2022-04-01
2022,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q2,4288,4618,4627,4408,0,1059175.56,0,1071632.69,736934.47,0.0,0.0,2022-04-01
2022,Gemeente,eengezinswoning,Nieuwbouw,Q4,3277,5353,5353,5301,0,1116282.93,0,1087881.36,668179.26,0.0,0.0,2022-10-01
2022,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q4,4519,4887,4901,4645,0,1174198.03,0,1144128.65,800474.85,0.0,0.0,2022-10-01
2022,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q1,3789,3966,3973,3754,0,1238618.83,0,1077007.11,638947.95,0.0,0.0,2022-01-01
2023,Gemeente,kamerwoning,Verbouwen of hergebruik,Q3,48,50,50,0,858,0.0,24010,32772.13,12226.18,0.0,0.0,2023-07-01
2023,Gemeente,kamerwoning,Verbouwen of hergebruik,Q1,38,41,41,0,697,0.0,18906,22249.73,10634.72,0.0,0.0,2023-01-01
2023,Gemeente,kamerwoning,Verbouwen of hergebruik,Q2,55,56,56,0,5739,0.0,18367,21212.8,9943.67,0.0,0.0,2023-04-01
2023,Gemeente,kamerwoning,Verbouwen of hergebruik,Q4,49,51,51,0,1537,0.0,16085,21254.65,8140.33,0.0,0.0,2023-10-01
2023,Gemeente,kamerwoning,Nieuwbouw,Q2,8,8,8,0,416,0.0,13490,15212.47,4294.44,0.0,0.0,2023-04-01
2023,-,kamerwoning,Verbouwen of hergebruik,Q4,11,11,11,0,433,0.0,12229,11971.81,3535.73,0.0,0.0,2023-10-01
2023,Gemeente,kamerwoning,Nieuwbouw,Q4,15,16,16,0,305,0.0,11108,10842.31,5254.38,0.0,0.0,2023-10-01
2023,Provincie,kamerwoning,Verbouwen of hergebruik,Q2,5,5,5,0,510,0.0,10438,10396.01,1158.68,0.0,0.0,2023-04-01
2023,-,kamerwoning,Verbouwen of hergebruik,Q1,14,14,14,0,247,0.0,8577,9969.36,3013.96,0.0,0.0,2023-01-01
2023,Gemeente,kamerwoning,Nieuwbouw,Q3,9,12,12,0,295,0.0,8179,9515.91,3515.18,0.0,0.0,2023-07-01
2023,Gemeente,kamerwoning,Nieuwbouw,Q1,10,11,11,0,249,0.0,7611,7679.21,4057.22,0.0,0.0,2023-01-01
2023,Provincie,kamerwoning,Nieuwbouw,Q3,4,6,6,0,193,0.0,5510,6830.69,2287.83,0.0,0.0,2023-07-01
2023,-,kamerwoning,Verbouwen of hergebruik,Q2,18,18,18,0,137,0.0,4967,4170.35,1916.32,0.0,0.0,2023-04-01
2023,-,kamerwoning,Verbouwen of hergebruik,Q3,17,17,17,0,155,0.0,4811,5141.08,2551.59,0.0,0.0,2023-07-01
2023,Provincie,kamerwoning,Nieuwbouw,Q2,4,4,4,0,174,0.0,4783,5632.55,1608.29,0.0,0.0,2023-04-01
2023,-,kamerwoning,Nieuwbouw,Q2,5,8,8,0,157,0.0,3532,4847.78,1886.65,0.0,0.0,2023-04-01
2023,-,kamerwoning,Nieuwbouw,Q3,3,5,5,0,112,0.0,2686,3076.09,1144.09,0.0,0.0,2023-07-01
2023,Provincie,eengezins- en kamerwoning,Nieuwbouw,Q3,1,1,1,0,58,0.0,1779,1956.96,643.4,0.0,0.0,2023-07-01
2023,-,kamerwoning,Nieuwbouw,Q4,5,5,5,0,53,0.0,1556,1609.6,682.83,0.0,0.0,2023-10-01
2023,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,19,19,19,0,34,0.0,1508,3707.93,1629.2,0.0,0.0,2023-07-01
2023,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,18,18,18,0,58,0.0,1052,3807.29,1946.25,0.0,0.0,2023-04-01
2023,Provincie,kamerwoning,Verbouwen of hergebruik,Q3,5,5,5,0,37,0.0,968,1045.08,447.52,0.0,0.0,2023-07-01
2023,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,9,9,9,0,20,0.0,890,1293.42,747.12,0.0,0.0,2023-01-01
2023,Provincie,kamerwoning,Nieuwbouw,Q4,1,1,1,0,27,0.0,823,1253.22,489.52,0.0,0.0,2023-10-01
2023,Provincie,kamerwoning,Verbouwen of hergebruik,Q4,2,2,2,0,31,0.0,715,816.75,382.43,0.0,0.0,2023-10-01
2023,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,6,6,6,0,19,0.0,606,1103.93,723.91,0.0,0.0,2023-04-01
2023,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q4,7,7,7,0,14,0.0,555,1051.94,578.6,0.0,0.0,2023-10-01
2023,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,3,3,3,0,16,0.0,450,524.8,158.0,0.0,0.0,2023-07-01
2023,-,kamerwoning,Nieuwbouw,Q1,1,1,1,0,15,0.0,316,316.9,156.18,0.0,0.0,2023-01-01
2023,Gemeente,eengezins- en kamerwoning,Nieuwbouw,Q2,2,2,2,0,7,0.0,170,362.87,161.81,0.0,0.0,2023-04-01
2023,Gemeente,eengezins- en kamerwoning,Nieuwbouw,Q1,1,1,1,0,4,0.0,127,226.4,81.6,0.0,0.0,2023-01-01
2023,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q4,2,2,2,0,3,0.0,115,0.0,0.0,0.0,0.0,2023-10-01
2023,-,eengezins- en kamerwoning,Nieuwbouw,Q4,1,1,1,0,0,0.0,65,212.9,163.5,0.0,0.0,2023-10-01
2023,Provincie,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,1,1,1,0,3,0.0,48,158.7,76.2,0.0,0.0,2023-04-01
2023,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,0,0,0.0,45,167.0,175.0,0.0,0.0,2023-01-01
2023,Gemeente,-,-,Q1,2641,41848,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-01-01
2023,Gemeente,-,Sloop,Q1,1968,2974,2974,0,0,0.0,0,0.0,0.0,764820.14,6744173.3,2023-01-01
2023,-,-,-,Q1,795,13075,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-01-01
2023,-,-,Sloop,Q1,435,749,749,0,0,0.0,0,0.0,0.0,195376.24,1550872.96,2023-01-01
2023,Provincie,-,Sloop,Q1,218,411,411,0,0,0.0,0,0.0,0.0,166606.13,1130304.54,2023-01-01
2023,Provincie,-,-,Q1,81,3587,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-01-01
2023,Vlaamse Overheid,-,Sloop,Q1,14,26,26,0,0,0.0,0,0.0,0.0,14388.69,86382.51,2023-01-01
2023,RVVB,-,Sloop,Q1,6,9,9,0,0,0.0,0,0.0,0.0,24029.86,193325.67,2023-01-01
2023,Gemeente,-,Nieuwbouw,Q1,6,8,8,0,0,0.0,0,36450.15,10593.21,0.0,0.0,2023-01-01
2023,RVVB,-,-,Q1,4,51,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-01-01
2023,Gemeente,-,Verbouwen of hergebruik,Q1,3,3,3,0,0,0.0,0,7774.98,3457.16,0.0,0.0,2023-01-01
2023,-,-,Verbouwen of hergebruik,Q1,3,3,3,0,0,0.0,0,4351.0,2717.4,0.0,0.0,2023-01-01
2023,-,-,Nieuwbouw,Q1,2,2,2,0,0,0.0,0,8008.69,3362.92,0.0,0.0,2023-01-01
2023,Vlaamse Overheid,-,-,Q1,0,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-01-01
2023,Gemeente,-,-,Q2,2524,44647,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-04-01
2023,Gemeente,-,Sloop,Q2,2266,3593,3593,0,0,0.0,0,0.0,0.0,1096326.9,8309250.24,2023-04-01
2023,-,-,-,Q2,817,13769,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-04-01
2023,-,-,Sloop,Q2,469,782,782,0,0,0.0,0,0.0,0.0,256570.3,1684909.45,2023-04-01
2023,Provincie,-,Sloop,Q2,260,472,472,0,0,0.0,0,0.0,0.0,167070.37,7472597.12,2023-04-01
2023,Provincie,-,-,Q2,103,4503,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-04-01
2023,Vlaamse Overheid,-,Sloop,Q2,10,46,46,0,0,0.0,0,0.0,0.0,72164.42,631113.73,2023-04-01
2023,Gemeente,-,Verbouwen of hergebruik,Q2,6,8,8,0,0,0.0,0,28769.9,14431.97,0.0,0.0,2023-04-01
2023,Gemeente,-,Nieuwbouw,Q2,4,5,5,0,0,0.0,0,17284.5,7360.51,0.0,0.0,2023-04-01
2023,-,-,Verbouwen of hergebruik,Q2,2,2,2,0,0,0.0,0,2999.29,1462.75,0.0,0.0,2023-04-01
2023,-,-,Nieuwbouw,Q2,2,2,2,0,0,0.0,0,1943.97,1045.89,0.0,0.0,2023-04-01
2023,RVVB,-,Sloop,Q2,2,2,2,0,0,0.0,0,0.0,0.0,243.67,2293.17,2023-04-01
2023,Provincie,-,Nieuwbouw,Q2,1,2,2,0,0,0.0,0,149.3,196.8,0.0,0.0,2023-04-01
2023,Provincie,-,Verbouwen of hergebruik,Q2,1,1,1,0,0,0.0,0,339.0,169.0,0.0,0.0,2023-04-01
2023,RVVB,-,-,Q2,0,40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-04-01
2023,Vlaamse Overheid,-,-,Q2,0,13,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-04-01
2023,Gemeente,-,-,Q3,2296,47435,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-07-01
2023,Gemeente,-,Sloop,Q3,2257,3713,3713,0,0,0.0,0,0.0,0.0,1384808.7,7792259.08,2023-07-01
2023,-,-,-,Q3,744,12856,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-07-01
2023,-,-,Sloop,Q3,503,835,835,0,0,0.0,0,0.0,0.0,437489.59,2143188.18,2023-07-01
2023,Provincie,-,Sloop,Q3,283,523,523,0,0,0.0,0,0.0,0.0,183723.2,1514623.15,2023-07-01
2023,Provincie,-,-,Q3,90,4500,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-07-01
2023,Vlaamse Overheid,-,Sloop,Q3,15,29,29,0,0,0.0,0,0.0,0.0,16256.48,169267.38,2023-07-01
2023,Gemeente,-,Verbouwen of hergebruik,Q3,11,14,14,0,0,0.0,0,43702.65,17523.15,0.0,0.0,2023-07-01
2023,Gemeente,-,Nieuwbouw,Q3,9,11,11,0,0,0.0,0,43262.97,16531.75,0.0,0.0,2023-07-01
2023,RVVB,-,-,Q3,2,35,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-07-01
